openalex_id,rank,total_score,rules,has_abstract,title
https://openalex.org/W3128150811,820,0.2875,R2,True,Impact of Clean Energy on CO2 Emissions and Economic Growth within the Phases of Renewables Diffusion in Selected European Countries
https://openalex.org/W4220654041,823,0.2873,R1,True,Spatio-Temporal Heterogeneity of Carbon Emissions and Its Key Influencing Factors in the Yellow River Economic Belt of China from 2006 to 2019
https://openalex.org/W2518510133,828,0.2865,R2,True,The Relationship between Agricultural Carbon Emissions and Agricultural Economic Growth and Policy Recommendations of a Low-carbon Agriculture Economy
https://openalex.org/W2756008540,838,0.2854,R1,True,Dynamic Panel Data Analysis of CO2 Emissions Driving Forces
https://openalex.org/W4365514621,839,0.2854,R1;R2,True,Analyzing the Attractiveness of Businesses to Receive Investments for a Creative and Innovative Transition to a Circular Economy: The Case of the Textile and Fashion Industry
https://openalex.org/W4393278854,840,0.2854,R1,True,Using a Circular Economy and Supply Chain as a Framework for Remanufactured Products in the Rubber Recycling Industry
https://openalex.org/W2324027358,852,0.2839,R2,True,The Reaches of Freedom: A Response to <i>An Ecomodernist Manifesto</i>
https://openalex.org/W4380990266,855,0.2834,R1,True,Assessing the Effects of Natural Resource Extraction on Carbon Emissions and Energy Consumption in Sub-Saharan Africa: A STIRPAT Model Approach
https://openalex.org/W4281481120,859,0.283,R4,True,Global asymmetries in the rise of solar power: An LCA-based account of ecologically unequal exchange between Germany and China 2002–2018
https://openalex.org/W2810681608,866,0.2824,R4,False,Ecologically Unequal Exchange and Raw Materialism: The Material Foundations of the Capitalist World-Economy
https://openalex.org/W4372335609,870,0.2822,R2,True,Decomposition Analysis of the Carbon Footprint of Primary Metals
https://openalex.org/W4292295323,871,0.2813,R1,True,Modeling for Insights: Does Fiscal Decentralization Impede Ecological Footprint?
https://openalex.org/W4400648917,872,0.2813,R1;R2,True,Transforming provisioning systems to enable 1.5° lifestyles in Europe? Expert and stakeholder views on overcoming structural barriers
https://openalex.org/W4378216524,874,0.2807,R2,True,Transition to a Sustainable Circular Society: More than Just Resource Efficiency
https://openalex.org/W3174898753,878,0.2805,R2,True,"The Unsustainable State: Greenhouse Gas Emissions, Inequality, and Human Well-Being in the United States, 1913 to 2017"
https://openalex.org/W3110598736,887,0.279,R1;R2,True,Drivers of decoupling economic growth from carbon emission: Empirical analysis of ASEAN countries using decoupling and decomposition model
https://openalex.org/W4390496163,888,0.279,R1;R2,True,Mass-Balance-Consistent Geological Stock Accounting: A New Approach toward Sustainable Management of Mineral Resources
https://openalex.org/W4391437761,892,0.2788,R1,True,"Projecting environmental impacts with varying population, affluence and technology using IPAT – Climate change and land use scenarios"
https://openalex.org/W4392014699,893,0.2788,R1;R2,True,Decoupling Economic Growth from Carbon Emissions: A Transition towards Low Carbon Energy Systems – a Critical Review
https://openalex.org/W4405229672,894,0.2788,R1;R4,True,Beyond the Veil of Market Prices - The Implications of Ecologically Unequal Exchange for Conceptualizations of Technological Development: A Critical Survey
https://openalex.org/W3206873577,896,0.2786,R3,False,"Spatial–temporal variation, decoupling effects and prediction of marine fishery based on modified ecological footprint model: Case study of 11 coastal provinces in China"
https://openalex.org/W4289517391,918,0.2765,R1,True,Drivers of the European Union’s Environmental Performance
https://openalex.org/W4200311768,921,0.2758,R2,True,"Seeing environmental injustices: the mechanics, devices and assumptions of environmental sustainability indices and indicators"
https://openalex.org/W4387899264,934,0.2749,R1;R4,True,The potential of digital convergence and sharing of consumer goods to improve living conditions and reduce emissions
https://openalex.org/W1489802847,940,0.2741,R2,True,Sustainability Through Design Science: Re‐Imagining Option Spaces Beyond Eco‐Efficiency
https://openalex.org/W4224285702,946,0.2739,R1,True,The Impact of Urban‐Rural Income Inequality on Environmental Quality in China
https://openalex.org/W4320496773,947,0.2739,R1;R2,True,Can Industry Counteract the Ecological Crisis? An Approach for the Development of a New Circular Bioeconomic Model Based on Biocomposite Materials
https://openalex.org/W4386326493,948,0.2739,R1,True,Crafting innovation hubs: Future cities and global challenges
https://openalex.org/W4392606265,949,0.2739,R1,True,Suburban climate adaptation governance: assumptions and imaginaries affecting peripheral municipalities
https://openalex.org/W4406613188,950,0.2739,R1,True,Drivers of Green Growth: Roles of Innovation and Fragility
https://openalex.org/W4409506585,951,0.2739,R1;R2,True,"A holistic approach to Sustainable Development Goal 8: Integrating economic growth, employment, and sustainability"
https://openalex.org/W3186024554,962,0.2727,R2,True,The role of socio‐economic material stocks for natural resource use in the United States of America from 1870 to 2100
https://openalex.org/W4210268465,966,0.2725,R2,True,Has China’s Construction Waste Change Been Decoupled from Economic Growth?
https://openalex.org/W3037550216,984,0.2709,R4,True,"China, Mining, and Forests: A Cross-National Test of Ecologically Unequal Exchange"
https://openalex.org/W3160204869,993,0.2701,R2,True,"Food, energy or biomaterials? Policy coherence across agro-food and bioeconomy policy domains in the EU"
https://openalex.org/W4388742954,996,0.2691,R2,True,Global energy consumption of the mineral mining industry: Exploring the historical perspective and future pathways to 2060
https://openalex.org/W4360982622,1013,0.2677,R1;R4,True,Sustainable consumption and the Global South: A conceptual exposition
https://openalex.org/W4394980680,1014,0.2677,R1;R2,True,A panacea to unsustainable consumption? A review of resource caps
https://openalex.org/W4213426392,1042,0.2655,R2,True,Dynamics and Decoupling Analysis of Carbon Emissions from Construction Industry in China
https://openalex.org/W2041602540,1044,0.2652,R2,True,Welfare after Growth: Theoretical Discussion and Policy Implications
https://openalex.org/W4391474705,1059,0.2645,R4,True,The semi-periphery and ecologically unequal exchange: carbon emissions and recursive exploitation
https://openalex.org/W4321458475,1065,0.2641,R1,True,Demystifying the Economic Growth and CO2 Nexus in Fujian’s Key Industries Based on Decoupling and LMDI Model
https://openalex.org/W4361295254,1066,0.2641,R1,True,Exploring the Driving Factors and Their Spatial Effects on Carbon Emissions in the Building Sector
https://openalex.org/W4386380193,1067,0.2641,R1,True,Optimization of Urban Road Green Belts under the Background of Carbon Peak Policy
https://openalex.org/W4406175260,1068,0.2641,R1;R2,True,On the resiliency of post-crisis decoupling in higher-order economy-energy-environment nexus in high-inflation developing economies
https://openalex.org/W4387685948,1069,0.2639,R2,True,Safeguarding livelihoods against reductions in economic output
https://openalex.org/W2981247470,1075,0.2635,R2,True,Bioeconomy Transitions through the Lens of Coupled Social-Ecological Systems: A Framework for Place-Based Responsibility in the Global Resource System
https://openalex.org/W2982165506,1081,0.2629,R3,False,"Urban land and sustainable resource use: Unpacking the countervailing effects of urbanization on water use in China, 1990–2014"
https://openalex.org/W4285087953,1092,0.2616,R2,True,Closing the loop in the Slovak Republic
https://openalex.org/W3096751151,1094,0.2615,R2,True,Detailing the economy-wide carbon emission reduction potential of post-consumer recycling
https://openalex.org/W3153038573,1095,0.2615,R3,False,Estimating the total in-use stock of Laos using dynamic material flow analysis and nighttime light
https://openalex.org/W2507590465,1099,0.2611,R4,True,What Goes Around Comes Around: From the Coloniality of Power to the Crisis of Civilization
https://openalex.org/W4392241448,1111,0.2599,R1,True,Investigating the environmental Kuznets curve modified with HDI: evidence from a panel of eco-innovative countries
https://openalex.org/W4297721113,1138,0.2573,R4,True,Ecological Imperialism: A World‐Systems Approach
https://openalex.org/W4220804107,1160,0.2555,R4,False,Ecologically unequal exchange and disparate death rates attributable to air pollution: A comparative study of 169 countries from 1991 to 2017
https://openalex.org/W2122258160,1164,0.2552,R1;R2,True,Toxic Omissions and Cancerous Growths: Addressing the Unexamined Assumption of Sustainable Consumption in Technologically Innovative Societies
https://openalex.org/W4409498167,1166,0.2552,R1,True,"Fintech, ICT and Natural Resource Rent Contribution in Achieving Sustainable Green Growth Across the Globe"
https://openalex.org/W3154865069,1183,0.2536,R4,False,Urban and Peri-Urban Agriculture in the Global South
https://openalex.org/W4205882102,1187,0.2536,R2;R3,False,Trends and cycles in CO2 emissions and incomes: Cross-country evidence on decoupling
https://openalex.org/W4388540663,1204,0.2522,R4,True,"Climate change, mental health, and reproductive decision-making: A systematic review"
https://openalex.org/W2964527111,1209,0.2518,R2,True,Toward Science-Based and Knowledge-Based Targets for Global Sustainable Resource Use
https://openalex.org/W4221000352,1231,0.2498,R2,True,21st Century water withdrawal decoupling: A pathway to a more water-wise world?
https://openalex.org/W3009773614,1236,0.2496,R1;R2,True,"Towards an Innovation-Intensive Circular Economy. Integrating Research, Industry and Policies"
https://openalex.org/W3127305070,1237,0.2496,R1;R4,True,Technological Innovations and Degrowth Opportunities From Urban Egypt: Initiating the Discourse
https://openalex.org/W3197470839,1238,0.2496,R1,True,Ready for change? Interlinkages of traditional and novel practices through permaculture
https://openalex.org/W3200532504,1239,0.2496,R1,True,The green economy and the Nordic welfare state: Reconceptualizing green economy narratives from a Nordic perspective
https://openalex.org/W4389787966,1240,0.2496,R1,True,Does New Infrastructure Affect Regional Carbon Intensity? Empirical Evidence from China
https://openalex.org/W4410774557,1241,0.2496,R1;R2,True,"Do Green Innovation, Environmental Governance, and Renewable Energy Transition Drive Trade-Adjusted Resource Footprints in Top Sub-Saharan African Countries?"
https://openalex.org/W1921183857,1257,0.2483,R4,True,Uncertainty and Urban Life
https://openalex.org/W4310581888,1264,0.2476,R4,True,Too much consumption or too high emissions intensities? Explaining the high consumption-based carbon footprints in the Nordic countries
https://openalex.org/W3153467763,1271,0.2467,R4,True,Renewing power: Including global asymmetries within the system boundaries of solar photovoltaic technology
https://openalex.org/W3136209751,1281,0.2456,R4,True,Ecologically Unequal Exchange of Plastic Waste?
https://openalex.org/W1784489792,1292,0.245,R1,True,Energy and Development : ecological modernisation in Sida's energy policies 1996/2005
https://openalex.org/W4405809301,1293,0.245,R1;R2,True,Examining the link between GDP growth and raw material usage efficiency in EU nations
https://openalex.org/W3204805971,1297,0.2448,R4,True,"Feed me! China, agriculture, ecologically unequal exchange, and forest loss in a <scp>cross‐national</scp> perspective"
https://openalex.org/W3207560144,1298,0.2448,R2,True,"Questioning the Assumptions, Sustainability and Ethics of Endless Economic Growth"
https://openalex.org/W4285611596,1299,0.2448,R4,True,Corrupting Ecologically Unequal Exchange? India and Forest Loss in a Cross-National Perspective
https://openalex.org/W4293364421,1314,0.2432,R2,True,Combining world-system and world polity approaches to analyze international environmental governance: a case study of forest governance in Chile
https://openalex.org/W1884151426,1320,0.2427,R1;R2,True,Estimation of Cropland Ecological Footprint within Danish Climate Commissions 2050 Scenarios for Land use and Bioenergy Consumption
https://openalex.org/W4281677116,1321,0.2427,R1,True,Anthropogenic Factors and Environmental Degradation in Indonesia (Empirical studies using the STIRPAT Model)
https://openalex.org/W4315797940,1322,0.2427,R1,True,Assessment of the Drivers and Effects of International Science and Technology Cooperation in Xinjiang in the Context of the Belt and Road Initiative
https://openalex.org/W4411155101,1323,0.2427,R1,True,"Assessing the Saudi and Middle East Green Initiatives: The Role of Environmental Governance, Renewable Energy Transition, and Innovation in Achieving a Regional Green Future"
https://openalex.org/W4210425610,1331,0.2421,R2,True,Coupling versus Decoupling? Challenging Evidence over the Link between Economic Growth and Resource Use
https://openalex.org/W4318999627,1340,0.2416,R3,False,The material footprints of cities and importance of resource use indicators for urban circular economy policies: A comparison of urban metabolisms of Nantes-Saint-Nazaire and Gothenburg
https://openalex.org/W4308152359,1342,0.2409,R2,True,Decoupling is not enough - Evidence from fossil fuel use in over 130 countries
https://openalex.org/W4386619491,1364,0.2388,R4,True,Energy Consumption and Human Well-Being: A Systematic Review
https://openalex.org/W4399698505,1365,0.2388,R2,True,"Exploring the nexuses between carbon dioxide emissions, material footprints and human development: An empirical study of 151 countries"
https://openalex.org/W4283714445,1381,0.2376,R3,False,Socioeconomic and resource efficiency impacts of digital public services
https://openalex.org/W4387443332,1403,0.2353,R3,False,Does reducing income inequality promote the decoupling of economic growth from carbon footprint?
https://openalex.org/W3195049466,1410,0.2345,R2,True,Assessment of the Impact of the Circular Economy on CO2 Emissions in Europe
https://openalex.org/W4391418516,1416,0.234,R3,False,"Multi-dimensional decoupling analysis in the context of energy use: Dynamic well-being, resource, and impact decoupling relationships in China"
https://openalex.org/W1626762580,1418,0.2338,R1,True,"Population growth, energy use, and environmental impact: Comparing the Canadian and Swedish records on CO2 emissions"
https://openalex.org/W2586269836,1419,0.2338,R1;R2,True,Impact of Connectivity on Sustainable Development
https://openalex.org/W3216110194,1420,0.2338,R1;R2,True,Sustainable Digital Innovation – Preconditions and Methods of Integrating Sustainability Aspects into Digitalization
https://openalex.org/W4361855870,1421,0.2338,R1,True,What do data portals do? Tracing the politics of online devices for making data public
https://openalex.org/W4391108699,1422,0.2338,R1,True,The driving factors of spatial differences on the whole life cycle carbon emissions of the construction industry: from the analysis perspective of total factor productivity
https://openalex.org/W4394849783,1423,0.2338,R1,True,"role of green innovation in promoting sustainable economic development in Gweru, Zimbabwe"
https://openalex.org/W2913714623,1434,0.2327,R2,True,Devising Mineral Resource Supply Pathways to a Low-Carbon Electricity Generation by 2100
https://openalex.org/W3153805634,1435,0.2327,R2,True,Making Resilient Decisions for Sustainable Circularity of Fashion
https://openalex.org/W2164286332,1441,0.2323,R4,True,"Had we but world enough, and time: integrating the dimensions of global justice"
https://openalex.org/W3006206289,1446,0.232,R3,False,Bioeconomic transition?: Projecting consumption‐based biomass and fossil material flows to 2050
https://openalex.org/W3209883919,1447,0.232,R2,True,"The sociometabolic transition of a small Greek island: Assessing stock dynamics, resource flows, and material circularity from 1929 to 2019"
https://openalex.org/W4401604802,1474,0.2304,R3,False,"Unsustainable prosperity? Decoupling wellbeing, economic growth, and greenhouse gas emissions over the past 150 years"
https://openalex.org/W3013079304,1482,0.23,R2,True,Environmental Pollution Effect Analysis of Lead Compounds in China Based on Life Cycle
https://openalex.org/W2945681263,1490,0.2295,R2,True,Decoupling from Moral Responsibility for CSR: Employees' Visionary Procrastination at a SME
https://openalex.org/W4388416302,1494,0.2294,R4,True,"Fossil fuels, stranded assets, and the energy transition in the Global South: A systematic literature review"
https://openalex.org/W2805449072,1516,0.2275,R2,True,Contemporary Resource Policy and Decoupling Trends—Lessons Learnt from Integrated Model-Based Assessments
https://openalex.org/W2416674396,1529,0.2263,R2,True,Evidence of Absolute Decoupling from Real World Policy Mixes in Europe
https://openalex.org/W4379469167,1534,0.2261,R2,True,"Exploring Plastic-Management Policy in China: Status, Challenges and Policy Insights"
https://openalex.org/W4391404373,1541,0.2256,R3,False,Decoupling economic growth from construction waste generation: Comparative analysis between the EU and China
https://openalex.org/W4390289385,1542,0.2255,R2;R3,False,Multinational dynamic steel cycle analysis reveals sequential decoupling between material use and economic growth
https://openalex.org/W4297720902,1559,0.224,R4,True,How Has Ecological Imperialism Persisted? A Marxian Critique of the Western Climate Consensus
https://openalex.org/W3178051616,1591,0.2222,R2,True,Do Tourism Activities and Urbanization Drive Material Consumption in the OECD Countries? A Quantile Regression Approach
https://openalex.org/W3211126049,1603,0.2215,R2,True,"Carbon pricing and decoupling between greenhouse gas emissions and economic growth: A panel study of 29 European countries, 1996–2014"
https://openalex.org/W4387568982,1607,0.2214,R1,True,Socioeconomic driving forces behind air polluting emissions in Mexico
https://openalex.org/W4409277400,1608,0.2214,R1,True,"Assessing economic and social determinants of carbon emissions towards sustainable development in West Java, Indonesia"
https://openalex.org/W4295011633,1613,0.2211,R2,True,Spatial Evolutionary Characteristics and Influencing Factors of Urban Industrial Carbon Emission in China
https://openalex.org/W4283772162,1622,0.2202,R4,True,The Global Political Economy of the imperial mode of living
https://openalex.org/W4405309954,1682,0.2159,R2,True,"The influence of the Great Recession on the relationship between ecological footprint, renewable energy and economic growth"
https://openalex.org/W4393111475,1690,0.2154,R3,False,Greenhouse gas emissions and economic growth in Morocco: A decoupling analysis
https://openalex.org/W4382402931,1693,0.2151,R2,True,The Circular Economy and the Food System: A Review of Principal Measuring Tools
https://openalex.org/W4403637620,1706,0.2139,R4,True,Quantifying energy transition vulnerability helps more just and inclusive decarbonization
https://openalex.org/W2976587664,1728,0.2127,R4,True,Outside-in perspectives on the socio-econo-technological effects of climate change in Africa
https://openalex.org/W4251534524,1763,0.2109,R4,True,Earthing Philosophy of Technology
https://openalex.org/W2759382500,1786,0.2096,R4,True,Expo 2015 in Milan: the power of the Machine
https://openalex.org/W4392715542,1803,0.2088,R3,False,Gains in China's sustainability by decoupling economic growth from energy use
https://openalex.org/W4289130621,1829,0.2068,R2,True,Transitioning to a sustainable circular economy: The transformation required to decouple growth from environmental degradation
https://openalex.org/W2964527887,1834,0.2066,R2,True,Technology Enabled Social Responsibility Projects and an Empirical Test of CSR's Impact on Firm Performance
https://openalex.org/W4392814924,1836,0.2066,R4,True,"Imperialism, Ecological Imperialism, and Green Imperialism: An Overview"
https://openalex.org/W2557195567,1865,0.2049,R4,True,Environmental changes and building resilient community in Penghu Islands
https://openalex.org/W2900323749,1866,0.2049,R2,True,"Toward Low-Carbon Industry: Carbon Emission and Decoupling Status of Industry Sector in a Coastal City of Zhuhai, China"
https://openalex.org/W4388420060,1886,0.204,R3,False,Level of decoupling between economic growth and environmental pressure on Earth-system processes
https://openalex.org/W1919476101,1909,0.2026,R4,True,"""Surplus Humanity"" and the Margins of Legality: Slums, Slumdogs, and Accumulation by Dispossession"
https://openalex.org/W2221360581,1910,0.2026,R2,True,Towards Urban Resource Flow Estimates in Data Scarce Environments: The Case of African Cities
https://openalex.org/W2758135617,1949,0.2004,R2,True,The post-politics of the green economy in Turkey: re-claiming the future?
https://openalex.org/W4405924588,1966,0.2002,R4,False,Bioeconomy governance in the global South: State of the art and the way forward
https://openalex.org/W2128398514,1968,0.2,R1,True,Creating Change? - Understandings among the Smart Civil Society Organizations Initiative
https://openalex.org/W2252409191,1970,0.2,R1,True,"Panel data analysis in the demographic and spatial econometric estimation of carbon dioxide emissions sources, 1960-2010"
https://openalex.org/W2597303636,1971,0.2,R1,True,Construction of an economic model of resource use: Research and development of substitutes for non-renewable resources and waste
https://openalex.org/W4392406616,1973,0.2,R1;R2,True,"DIGITAL INFRASTRUCTURES AND ENVIRONMENTAL JUSTICE: POLICIES, PRACTICES, AND VISIONS"
https://openalex.org/W3116709441,1990,0.1991,R2,True,Addressing the COVID-19 and climate crises
https://openalex.org/W4309048196,1993,0.1991,R3,False,"Towards achieving net zero emission targets and sustainable development goals, can long-term material footprint strategies be a useful tool?"
https://openalex.org/W4401890432,1996,0.1991,R2,True,Enhancing Decision Making and Decarbonation in Environmental Management: A Review on the Role of Digital Technologies
https://openalex.org/W3038114223,2020,0.1971,R2,True,Environmental factors in trade during the great transformation: advancing the geographical coverage before 1950
https://openalex.org/W3211873497,2021,0.1971,R3,False,The methods and factors of decoupling energy usage and economic growth
https://openalex.org/W3210188600,2063,0.1946,R2,True,Domestic autonomy and environmental international non-governmental organizations: a cross-national analysis of forest loss
https://openalex.org/W4304187076,2105,0.1923,R4,True,Spatial Differentiation of Carbon Budgets and Carbon Balance Zoning in China Based on the Land Use Perspective
https://openalex.org/W3174145429,2117,0.1915,R2,True,A resource-based phosphorus footprint for urban diets
https://openalex.org/W4389100442,2125,0.1909,R4,True,The Substitute and the Excuse
https://openalex.org/W4388411208,2130,0.1907,R2,True,Multiperspective Decoupling Analyses between Global Embodied Carbon Chains and Global Value Chains
https://openalex.org/W4321167277,2158,0.189,R2,True,Key drivers of the textile and clothing industry decarbonisation within the EU-27
https://openalex.org/W4322738278,2160,0.189,R2,True,Deliberating a Sustainable Welfare–Work Nexus
https://openalex.org/W4200063877,2180,0.1877,R2,True,"Rural Experiments with the Management of Basic Resources. Key Characteristics of European Ecovillages Aiming at Partial Self-Sufficiency in Water, Food and Energy"
https://openalex.org/W2900747453,2233,0.1854,R2,True,IN THE SEARCH FOR EFFECTIVE WASTE POLICY: ALIGNMENT OF UK WASTE STRATEGY WITH THE CIRCULAR ECONOMY
https://openalex.org/W4297907588,2237,0.1854,R2,True,Is Energy Use in the EU Countries Moving toward Sustainable Development?
https://openalex.org/W4311529867,2239,0.1854,R4,True,Global Surpluses of Extraction and Slow Climate Violence: A Sociological Framework
https://openalex.org/W4393182017,2247,0.1854,R4,True,Only for the Global North? Questioning the ‘who should degrow’ issue
https://openalex.org/W2884504490,2273,0.1834,R2,True,"It's not the 'what', but the 'how': Exploring the role of debt in natural resource (un)sustainability"
https://openalex.org/W3164119676,2330,0.1813,R2,True,Municipal Urban Waste Management—Challenges for Polish Cities in an Era of Circular Resource Management
https://openalex.org/W4361751064,2336,0.1813,R2,True,Squaring the Circle: Policies from Europe's Circular Economy Transition
https://openalex.org/W4386818159,2339,0.1813,R2,True,Efficiency traps beyond the climate crisis: exploration–exploitation trade-offs and rebound effects
https://openalex.org/W3201696136,2386,0.179,R2,True,"Decoupling Energy, Water, and Food Resources Production from GHG Emissions: A Footprint Perspective Review of Africa from 1990 to 2017"
https://openalex.org/W2339639362,2396,0.1788,R4,True,Boom and gloom: comparing diverse development outcomes among oil- and mineral-dependent developing countries
https://openalex.org/W4376109915,2405,0.1788,R4,True,Ecologically Unequal Exchange and Farm Animal Welfare: An Empirical Analysis Using the Voiceless Animal Cruelty Index
https://openalex.org/W4401703498,2408,0.1788,R4,True,The Social Implications of Circular Clothing Economies in the Global North
https://openalex.org/W4367312416,2442,0.1765,R2,True,Decoupling Analysis of Energy-Related Carbon Dioxide Emissions from Economic Growth in Poland
https://openalex.org/W4391746422,2444,0.1765,R2,True,Determinants of Ecological Footprint: A Quantile Regression Approach
https://openalex.org/W3180448017,2495,0.1739,R2,True,Trends and dynamics of material and energy flows in an urban context: a case study of a city with an emerging economy
https://openalex.org/W1983476777,2546,0.1709,R2,True,"Conventional, Organic and Polycultural Farming Practices: Material Intensity of Italian Crops and Foodstuffs"
https://openalex.org/W3209165233,2630,0.1677,R4,True,Adaptation strategies for people: mitigating climate-change-related risks in low-income and informal urban communities through co-production
https://openalex.org/W4307372409,2668,0.1659,R2,True,A Review of Basic Income for Nature and Climate
https://openalex.org/W4386047886,2760,0.16,R4,True,Analyzing Global Commodity Chains and Social Reproduction
https://openalex.org/W3194259013,2762,0.1599,R4,True,The Learning Activation Approach—Understanding Indonesia’s Energy Transition by Teaching It
https://openalex.org/W4405810622,2769,0.1599,R2,True,Sustainable Development Through Energy Transition: The Role of Natural Resources and Gross Fixed Capital in China
https://openalex.org/W2896079048,2827,0.1552,R2,True,Integrating Sustainability in Business: An Essential Need in the Global Context
https://openalex.org/W3029242453,2910,0.1496,R2,True,Jevons' paradox and a tax on aviation to prevent the next pandemic
https://openalex.org/W4410019585,2925,0.1496,R4,True,Evaluation Methodologies for Circular Economy in Municipal Composting and Urban Agriculture: a Literature Review with Focus on Latin America
https://openalex.org/W2188461956,2984,0.145,R4,False,ECOLOGICAL UNEQUAL EXCHANGE: INTERNATIONAL TRADE AND UNEVEN CROSS-NATIONAL SOCIAL AND ENVIRONMENTAL PROCESSES
https://openalex.org/W4393040206,2992,0.145,R4,True,Protein for Scraps: A Study of the European Union “Circular” Raw Materials Trade
https://openalex.org/W1750949001,3034,0.1427,R4,True,"Stone weirs on Chipei Island, Taiwan--Landesque capital and ecologically unequal exchange"
https://openalex.org/W4388623880,3195,0.1338,R2,True,"Decoupling Analysis, Economic Structure on Environmental Pressure in Vietnam During 2008–2018"
https://openalex.org/W4405832380,3200,0.1338,R2,True,"Tropospheric NO2: Anthropogenic Influence, Global Trends, Satellite Data, and Machine Learning Application"
https://openalex.org/W4294882860,3401,0.1214,R4,True,Ecologies of Infrastructure in Contemporary Postcolonial Literatures
https://openalex.org/W4411240824,3406,0.1214,R4,True,Colonial Connections in the Global Climate Crisis: Historical Injustices and Contemporary Inequalities
https://openalex.org/W1769170171,3727,0.1,R4,True,"Consumer in the world-systems: understanding narratives on environmental and social impacts of consumption from Melbourne, Australia."
https://openalex.org/W2749710769,3740,0.1,R2,True,Decoupling energy and resource use from growth in the Indian construction sector : a potential analysis study
https://openalex.org/W3001149842,3746,0.1,R4,True,When the ecological-crisis meets a stratified Earth. Geo-capitalism and the racialized Anthropocene
https://openalex.org/W3082984159,3748,0.1,R4,True,Discourses of Ecologically Unequal Exchange: Processes of ‘othering’ in the European Union’s framing of trade
https://openalex.org/W3197952511,3750,0.1,R4,True,Narratives of Environmental Disaster in Ethiopia: The Political Ecology of Famine
